Family Product,Lighting,Nb Circuit,Length,Work Center,Lamp/Cartridge Qty,Option,ID,Task,Time (min),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,3,lcswf1,5,Extend wires to reach socket,1.34,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,3.76,,3.76,,,5.64,5.64,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,3,lcswf1,6,Place wires,0.45,,2,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,3.76,,3.76,,,5.64,5.64,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,3,lcswf1,6,Place wires,0.9,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,3.76,,3.76,,,5.64,5.64,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,3,lcswf1,6,Place wires,1.35,,2A/B,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,3.76,,3.76,,,5.64,5.64,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,4,lcswf1,1,Clip 2 sockets on bracket or deflector,0.48,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,3.76,,3.76,,,5.64,5.64,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,4,lcswf1,1,Clip 2 sockets on bracket or deflector,0.96,,B6LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,4,lcswf1,1,Clip 2 sockets on bracket or deflector,1.44,,1,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,4,lcswf1,2,Plug 2 wires into 2 sockets,0.8,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,4,lcswf1,2,Plug 2 wires into 2 sockets,1.6,,2,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,4,lcswf1,2,Plug 2 wires into 2 sockets,2.4,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,4,Assembly,4,lcswf1,3,Cut & cap 2 yellow wires,0,,2A/B,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,8,Assembly,4,lcswf1,3,Cut & cap 2 yellow wires,0.39,,led,0.47,,,,,,,,,,,,,,0.47,0.94,0.94,,,,,,,,,,,,,1.88,,,1.41,,,,,1.41,,1.88,,1.88,,,2.82,2.82,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,fluorescent,1,12,Assembly,4,lcswf1,3,Cut & cap 2 yellow wires,0,,BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
