 Family Product , Optic , Section , Work Center , Option , Length , ID , Task , Time (min) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUBIC,VL,SRE,Brake,subopticlens2,4,5,make a stake & wrap together,0.023958333,,,F,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,SRE,Brake,subopticlens2,8,1,bring 4 sheets on cut table& equalize,0.058333333,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,SRE,Brake,subopticlens2,8,2,stick maskingtape on side edge,0.077916667,,,PL,,,,,,,,,,,,,1.16,1.45,1.74,4.35,1.74,1.45,1.74,4.93,0.87,1.16,1.45,3.48,0.87,1.16,1.45,3.48,16.24
CUBIC,VL,SRE,Brake,subopticlens2,8,3,"place sheet, cut 1st pce, Qc",0.021666667,,,Single Saw,,,,,,,,,,,,,1.16,1.45,1.74,4.35,1.74,1.45,1.74,4.93,0.87,1.16,1.45,3.48,0.87,1.16,1.45,3.48,16.24
CUBIC,VL,SRE,Brake,subopticlens2,8,4,cut 11 times,0.045416667,,,S,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,SRE,Brake,subopticlens2,8,5,make a stake & wrap together,0.047916667,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,SRE,Brake,subopticlens2,12,1,bring 4 sheets on cut table& equalize,0.0875,,,A,,,,,,,,,,,,,0.35,0.37,0.47,1.19,0.35,0.37,0.47,1.19,0.35,0.37,0.47,1.19,0.35,0.37,0.47,1.19,4.76
CUBIC,VL,SRE,Brake,subopticlens2,12,2,stick maskingtape on side edge,0.116875,,,Double Saw,,,,,,,,,,,,,0.35,0.37,0.47,1.19,0.35,0.37,0.47,1.19,0.35,0.37,0.47,1.19,0.35,0.37,0.47,1.19,4.76
CUBIC,VL,SRE,Brake,subopticlens2,12,3,"place sheet, cut 1st pce, Qc",0.0325,,,BEAM3,,,,,,,,,,,,,6.677122,9.80889,12.419044,28.905056,7.257122,9.80889,12.419044,29.485056,6.387122,9.51889,12.129044,28.035056,6.387122,9.51889,12.129044,28.035056,114.460224
CUBIC,VL,SRE,Brake,subopticlens2,12,4,cut 11 times,0.068125,,,B,,,,,,,,,,,,,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,6.6348
CUBIC,VL,SRE,Brake,subopticlens2,12,5,make a stake & wrap together,0.071875,,,Single Saw,,,,,,,,,,,,,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,0.5529,0.5529,0.5529,1.6587,6.6348
CUBIC,VL,SRM,Brake,subopticlens2,4,1,bring 4 sheets on cut table& equalize,0.029166667,,,C,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,SRM,Brake,subopticlens2,4,2,stick maskingtape on side edge,0.038958333,,,Saw Lenses,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
CUBIC,VL,SRM,Brake,subopticlens2,4,3,"place sheet, cut 1st pce, Qc",0.010833333,,,F,,,,,,,,,,,,,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,0.386666667,0.68,0.68,1.746666667,6.986666667
