Cartridge/Board,Description,Work Center,Type,ID,Task,Qty,Unit Time,Total Time,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-3,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,1,Test,5,0.62,3.1,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,4,Screw board on cartridge 2'',4,0.062888889,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,5,Cut reflector,2,0.555,1.11,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,6,Plug 2 boards,4,0.13925,0.557,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,7,Total of screw,7,0.1,0.7,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-4,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,1,Test,6,0.62,3.72,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,4,Screw board on cartridge 2'',5,0.062888889,0.314444444,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,6,Plug 2 boards,5,0.13925,0.69625,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,7,Total of screw,8,0.1,0.8,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-5,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,1,Test,3,0.62,1.86,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,2,Screw board on cartridge 2ft,2,0.188666667,0.377333333,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,4,Screw board on cartridge 2'',1,0.062888889,0.062888889,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,6,Plug 2 boards,2,0.13925,0.2785,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,7,Total of screw,7,0.1,0.7,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-6,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,1,Test,4,0.62,2.48,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,2,Screw board on cartridge 2ft,2,0.188666667,0.377333333,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,4,Screw board on cartridge 2'',2,0.062888889,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,6,Plug 2 boards,3,0.13925,0.41775,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,7,Total of screw,8,0.1,0.8,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-7,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,1,Test,5,0.62,3.1,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,2,Screw board on cartridge 2ft,2,0.188666667,0.377333333,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,4,Screw board on cartridge 2'',3,0.062888889,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,6,Plug 2 boards,4,0.13925,0.557,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,7,Total of screw,9,0.1,0.9,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-8,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,1,Test,6,0.62,3.72,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,2,Screw board on cartridge 2ft,2,0.188666667,0.377333333,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,4,Screw board on cartridge 2'',4,0.062888889,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,6,Plug 2 boards,5,0.13925,0.69625,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,7,Total of screw,10,0.1,1,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C2-9,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,1,Test,2,0.62,1.24,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,3,Screw board on cartridge 1ft,1,0.125777778,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,5,Cut reflector,2,0.555,1.11,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,6,Plug 2 boards,1,0.13925,0.13925,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,7,Total of screw,5,0.1,0.5,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-1,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,1,Test,6,0.62,3.72,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,3,Screw board on cartridge 1ft,2,0.125777778,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,4,Screw board on cartridge 2'',3,0.062888889,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,6,Plug 2 boards,5,0.13925,0.69625,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,7,Total of screw,10,0.1,1,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-10,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,1,Test,7,0.62,4.34,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,3,Screw board on cartridge 1ft,2,0.125777778,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,4,Screw board on cartridge 2'',4,0.062888889,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,6,Plug 2 boards,6,0.13925,0.8355,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,7,Total of screw,11,0.1,1.1,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-11,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,1,Test,8,0.62,4.96,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,3,Screw board on cartridge 1ft,2,0.125777778,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,4,Screw board on cartridge 2'',5,0.062888889,0.314444444,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,5,Cut reflector,0,0.555,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,6,Plug 2 boards,7,0.13925,0.97475,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,7,Total of screw,12,0.1,1.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-12,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,1,Test,3,0.62,1.86,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,3,Screw board on cartridge 1ft,1,0.125777778,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,4,Screw board on cartridge 2'',1,0.062888889,0.062888889,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,5,Cut reflector,2,0.555,1.11,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,6,Plug 2 boards,2,0.13925,0.2785,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,7,Total of screw,6,0.1,0.6,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-2,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,1,Test,4,0.62,2.48,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,3,Screw board on cartridge 1ft,1,0.125777778,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,4,Screw board on cartridge 2'',2,0.062888889,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,5,Cut reflector,2,0.555,1.11,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,6,Plug 2 boards,3,0.13925,0.41775,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,7,Total of screw,7,0.1,0.7,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-3,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,1,Test,5,0.62,3.1,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,3,Screw board on cartridge 1ft,1,0.125777778,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,4,Screw board on cartridge 2'',3,0.062888889,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,5,Cut reflector,2,0.555,1.11,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,6,Plug 2 boards,4,0.13925,0.557,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,7,Total of screw,8,0.1,0.8,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-4,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,1,Test,6,0.62,3.72,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,3,Screw board on cartridge 1ft,1,0.125777778,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,4,Screw board on cartridge 2'',4,0.062888889,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,5,Cut reflector,2,0.555,1.11,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,6,Plug 2 boards,5,0.13925,0.69625,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,7,Total of screw,9,0.1,0.9,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-5,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,1,Test,7,0.62,4.34,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,3,Screw board on cartridge 1ft,1,0.125777778,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,4,Screw board on cartridge 2'',5,0.062888889,0.314444444,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,6,Plug 2 boards,6,0.13925,0.8355,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,7,Total of screw,10,0.1,1,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-6,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,1,Test,3,0.62,1.86,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,3,Screw board on cartridge 1ft,2,0.125777778,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,6,Plug 2 boards,2,0.13925,0.2785,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,7,Total of screw,7,0.1,0.7,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-7,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,1,Test,4,0.62,2.48,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,3,Screw board on cartridge 1ft,2,0.125777778,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,4,Screw board on cartridge 2'',1,0.062888889,0.062888889,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,6,Plug 2 boards,3,0.13925,0.41775,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,7,Total of screw,8,0.1,0.8,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-8,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,1,Test,5,0.62,3.1,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,3,Screw board on cartridge 1ft,2,0.125777778,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,4,Screw board on cartridge 2'',2,0.062888889,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,6,Plug 2 boards,4,0.13925,0.557,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,7,Total of screw,9,0.1,0.9,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C3-9,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,1,Test,1,0.62,0.62,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,2,Screw board on cartridge 2ft,0,0.188666667,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,3,Screw board on cartridge 1ft,1,0.125777778,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,6,Plug 2 boards,0,0.13925,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,7,Total of screw,2,0.1,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-1,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,1,Test,2,0.62,1.24,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,2,Screw board on cartridge 2ft,0,0.188666667,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,3,Screw board on cartridge 1ft,2,0.125777778,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,6,Plug 2 boards,1,0.13925,0.13925,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,7,Total of screw,4,0.1,0.4,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-2,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,1,Test,3,0.62,1.86,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,2,Screw board on cartridge 2ft,0,0.188666667,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,3,Screw board on cartridge 1ft,3,0.125777778,0.377333333,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,5,Cut reflector,0,0.555,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,6,Plug 2 boards,2,0.13925,0.2785,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,7,Total of screw,6,0.1,0.6,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C4-3,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,1,Test,1,0.62,0.62,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,6,Plug 2 boards,0,0.13925,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,7,Total of screw,3,0.1,0.3,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-1,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,1,Test,2,0.62,1.24,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,2,Screw board on cartridge 2ft,2,0.188666667,0.377333333,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,5,Cut reflector,0,0.555,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,6,Plug 2 boards,1,0.13925,0.13925,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,7,Total of screw,6,0.1,0.6,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C5-2,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,1,Test,1,0.62,0.62,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,5,Cut reflector,1,0.555,0.555,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,6,Plug 2 boards,0,0.13925,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,7,Total of screw,3,0.1,0.3,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-1,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,1,Test,2,0.62,1.24,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,2,Screw board on cartridge 2ft,2,0.188666667,0.377333333,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,3,Screw board on cartridge 1ft,0,0.125777778,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,5,Cut reflector,0,0.555,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,6,Plug 2 boards,1,0.13925,0.13925,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,7,Total of screw,6,0.1,0.6,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C6-2,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,1,Test,2,0.62,1.24,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,3,Screw board on cartridge 1ft,1,0.125777778,0.125777778,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,5,Cut reflector,0,0.555,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,6,Plug 2 boards,1,0.13925,0.13925,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,7,Total of screw,5,0.1,0.5,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-1,9,Handling,1,0.28,0.28,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,1,Test,3,0.62,1.86,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,2,Screw board on cartridge 2ft,1,0.188666667,0.188666667,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,3,Screw board on cartridge 1ft,2,0.125777778,0.251555556,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,4,Screw board on cartridge 2'',0,0.062888889,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,5,Cut reflector,0,0.555,0,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,6,Plug 2 boards,2,0.13925,0.2785,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,7,Total of screw,7,0.1,0.7,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,8,Apply 2 type labels,1,0.2,0.2,,,,,,,
boardsculpt,indirect,Subassembly LED,C7-2,9,Handling,1,0.28,0.28,,,,,,,
boardsurrondlite,direct,Assembly,4,2,place sub-assy board in extrusion,1,0.46,0.46,,,,,,,
boardsurrondlite,direct,Assembly,8,2,place sub-assy board in extrusion,1,0.92,0.92,,,,,,,
boardsurrondlite,direct,Assembly,12,2,place sub-assy board in extrusion,1,1.38,1.38,,,,,,,
boardsurrondlite,direct/indirect,Assembly,4,2,unwrap boards & plug hardness,1,0.46,0.46,,,,,,,
boardsurrondlite,direct/indirect,Assembly,8,2,unwrap boards & plug hardness,1,0.92,0.92,,,,,,,
boardsurrondlite,direct/indirect,Assembly,12,2,unwrap boards & plug hardness,1,1.38,1.38,,,,,,,
boardsurrondlite,indirect,Assembly,4,2,unwrap boards & plug hardness,1,0.23,0.23,,,,,,,
boardsurrondlite,indirect,Assembly,8,2,unwrap boards & plug hardness,1,0.46,0.46,,,,,,,
boardsurrondlite,indirect,Assembly,12,2,unwrap boards & plug hardness,1,0.69,0.69,,,,,,,
boardsketch,direct,Preparation,4,1,Test board,1,1.86,1.86,,,,,,,
boardsketch,direct,Preparation,4,2,Unwrap board & fix with 2 screws each board on plate,1,1.08,1.08,,,,,,,
boardsketch,direct,Preparation,4,3,Put plastic washer on screw,1,0.60,0.6,,,,,,,
boardsketch,direct,Preparation,4,4,Place plate of 2 boards on bottom of housing,1,0.72,0.72,,,,,,,
boardsketch,direct,Preparation,4,5,Place plate of 3 boards on bottom of housing,1,0.00,0,,,,,,,
boardsketch,direct,Preparation,4,6,Plug jumpers between boards,1,0.80,0.8,,,,,,,
boardsketch,direct,Preparation,8,1,Test board,1,2.48,2.48,,,,,,,
boardsketch,direct,Preparation,8,2,Unwrap board & fix with 2 screws each board on plate,1,1.44,1.44,,,,,,,
boardsketch,direct,Preparation,8,3,Put plastic washer on screw,1,0.80,0.8,,,,,,,
boardsketch,direct,Preparation,8,4,Place plate of 2 boards on bottom of housing,1,1.44,1.44,,,,,,,
boardsketch,direct,Preparation,8,5,Place plate of 3 boards on bottom of housing,1,0.00,0,,,,,,,
