 Product ID , Description , Work Center , Option , Position , Activity , Length , Qty , Unit Time (min) , Total Time (min) 
ARWBTLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
ARWBTLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
ARWLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
ARWLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
ARWLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
ARWLEDBT,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
ARWLEDBT,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
ARWLEDBT,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
B2SQDLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
B2SQDLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
B2SQDLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
B2SQILED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
B2SQILED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
B2SQILED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
B2SQSLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
B2SQSLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
B2SQSLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
B2SQWDLED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B2SQWDLED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B2SQWDLED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B2SQWILED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B2SQWILED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B2SQWILED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6W,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6W,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6W,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WD,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WD,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WD,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WDLED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WDLED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WDLED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WDLEDPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WDLEDPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WDLEDPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WDPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WDPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WDPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WI,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WI,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WI,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WILED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WILED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WILED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WILEDPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WILEDPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WILEDPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WIPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WIPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WIPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WLEDPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WLEDPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WLEDPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
B6WPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
B6WPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
B6WPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBW,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBW,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBW,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWD,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWD,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWD,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWDILED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWDILED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWDILED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWDLED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWDLED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWDLED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWDLEDPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWDLEDPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWDLEDPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWDPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWDPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWDPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWI,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWI,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWI,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWILED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWILED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWILED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWILEDPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWILEDPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWILEDPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWIPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWIPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWIPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BBWLEDPAT,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BBWLEDPAT,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BBWLEDPAT,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BD,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BD,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BD,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BDIW,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BDIW,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BDIW,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BDLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BDLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BDLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BDLEDPAT,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BDLEDPAT,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BDLEDPAT,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BDPAT,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BDPAT,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BDPAT,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BI,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BI,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BI,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BILED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BILED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BILED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BILEDPAT,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BILEDPAT,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BILEDPAT,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BIPAT,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BIPAT,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BIPAT,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BLEDPAT,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BLEDPAT,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BLEDPAT,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BMWD,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BMWD,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BMWD,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BMWDLED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BMWDLED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BMWDLED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BMWI,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BMWI,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BMWI,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BMWILED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BMWILED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BMWILED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BMWLED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BMWLED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BMWLED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BMWV,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BMWV,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BMWV,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BMWVLED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BMWVLED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BMWVLED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BR,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BR,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BR,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BR,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BR,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BR,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BR,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BR,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BR,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRLED,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRLED,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRLED,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRLED,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRLED,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRLED,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRLED,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRLED,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRLED,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRLEDPAT,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRPAT,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRV,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRV,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRV,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRV,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRV,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRV,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRV,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRV,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRV,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BRVLED,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
BS,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BS,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BS,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BSLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BSLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BSLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BSLEDPAT,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BSLEDPAT,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BSLEDPAT,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BSPAT,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
BSPAT,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
BSPAT,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
BWD,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BWD,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BWD,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BWDLED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BWDLED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BWDLED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BWI,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BWI,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BWI,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BWILED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BWILED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BWILED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BWV,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BWV,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BWV,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
BWVLED,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
BWVLED,With Flanges,CNC,cnca4,1,CNC Time,4,1,1.96,1.96
BWVLED,With Flanges,CNC,cnca12,1,CNC Time,12,1,1.96,1.96
CCH,With Flanges,CNC,cncp12,1,CNC Time,12,1,4.11,4.11
CCH,With Flanges,CNC,cncp4,1,CNC Time,4,1,1.87,1.87
CCH,With Flanges,CNC,cncp8,1,CNC Time,8,1,1.87,1.87
CCHPAT,With Flanges,CNC,cncp12,1,CNC Time,12,1,4.11,4.11
CCHPAT,With Flanges,CNC,cncp4,1,CNC Time,4,1,1.87,1.87
CCHPAT,With Flanges,CNC,cncp8,1,CNC Time,8,1,1.87,1.87
CCL,With Flanges,CNC,cncp12,1,CNC Time,12,1,4.11,4.11
CCL,With Flanges,CNC,cncp4,1,CNC Time,4,1,1.87,1.87
CCL,With Flanges,CNC,cncp8,1,CNC Time,8,1,1.87,1.87
CCLPAT,With Flanges,CNC,cncp12,1,CNC Time,12,1,4.11,4.11
CCLPAT,With Flanges,CNC,cncp4,1,CNC Time,4,1,1.87,1.87
CCLPAT,With Flanges,CNC,cncp8,1,CNC Time,8,1,1.87,1.87
CCWH,With Flanges,CNC,cncp12,1,CNC Time,12,1,4.11,4.11
CCWH,With Flanges,CNC,cncp4,1,CNC Time,4,1,1.87,1.87
CCWH,With Flanges,CNC,cncp8,1,CNC Time,8,1,1.87,1.87
CCWL,With Flanges,CNC,cncp12,1,CNC Time,12,1,4.11,4.11
CCWL,With Flanges,CNC,cncp4,1,CNC Time,4,1,1.87,1.87
CCWL,With Flanges,CNC,cncp8,1,CNC Time,8,1,1.87,1.87
CLKLED,With Flanges,CNC,cncq12,1,CNC Time,12,1,3.1,3.1
CLKLED,With Flanges,CNC,cncq8,1,CNC Time,8,1,2.27,2.27
CLKLED,With Flanges,CNC,cncq4,1,CNC Time,4,1,1.6,1.6
D5W,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
D5W,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
D5W,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
ELW,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
ELW,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
ELW,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
GPLED,With Flanges,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
GPLED,With Flanges,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
GPLED,With Flanges,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
GPRLED,With Flanges,CNC,cncg12,1,CNC Time,12,1,3.33,3.33
GPRLED,With Flanges,CNC,cncg8,1,CNC Time,8,1,2.91,2.91
GPRLED,With Flanges,CNC,cncg4,1,CNC Time,4,1,2.68,2.68
MB,With Flanges,CNC,cncd12,1,CNC Time,12,1,1.27,1.27
MB,With Flanges,CNC,cncd8,1,CNC Time,8,1,1.07,1.07
MB,With Flanges,CNC,cncd4,1,CNC Time,4,1,0.87,0.87
MBLED,With Flanges,CNC,cncd12,1,CNC Time,12,1,1.27,1.27
MBLED,With Flanges,CNC,cncd8,1,CNC Time,8,1,1.07,1.07
MBLED,With Flanges,CNC,cncd4,1,CNC Time,4,1,0.87,0.87
MBS,With Flanges,CNC,cncd12,1,CNC Time,12,1,1.27,1.27
MBS,With Flanges,CNC,cncd8,1,CNC Time,8,1,1.07,1.07
MBS,With Flanges,CNC,cncd4,1,CNC Time,4,1,0.87,0.87
MBSLED,With Flanges,CNC,cncd12,1,CNC Time,12,1,1.27,1.27
MBSLED,With Flanges,CNC,cncd8,1,CNC Time,8,1,1.07,1.07
MBSLED,With Flanges,CNC,cncd4,1,CNC Time,4,1,0.87,0.87
MBW,With Flanges,CNC,cncd12,1,CNC Time,12,1,1.27,1.27
MBW,With Flanges,CNC,cncd8,1,CNC Time,8,1,1.07,1.07
MBW,With Flanges,CNC,cncd4,1,CNC Time,4,1,0.87,0.87
MBWLED,With Flanges,CNC,cncd12,1,CNC Time,12,1,1.27,1.27
MBWLED,With Flanges,CNC,cncd8,1,CNC Time,8,1,1.07,1.07
MBWLED,With Flanges,CNC,cncd4,1,CNC Time,4,1,0.87,0.87
MBWV,With Flanges,CNC,cncd12,1,CNC Time,12,1,1.27,1.27
MBWV,With Flanges,CNC,cncd8,1,CNC Time,8,1,1.07,1.07
MBWV,With Flanges,CNC,cncd4,1,CNC Time,4,1,0.87,0.87
MBWVLED,With Flanges,CNC,cncd12,1,CNC Time,12,1,1.27,1.27
MBWVLED,With Flanges,CNC,cncd8,1,CNC Time,8,1,1.07,1.07
MBWVLED,With Flanges,CNC,cncd4,1,CNC Time,4,1,0.87,0.87
PICD,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PICD,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PICD,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PICR,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PICR,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PICR,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PMD,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PMD,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PMD,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PMR,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PMR,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PMR,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PMRLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PMRLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PMRLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PR,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PR,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PR,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PRLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PRLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PRLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PRS,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PRS,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PRS,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PRSLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PRSLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PRSLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PRW,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PRW,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PRW,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PRWLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PRWLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PRWLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PW,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PW,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PW,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PWLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PWLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PWLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PWS,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PWS,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PWS,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PWSLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PWSLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PWSLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PWW,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PWW,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PWW,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
PWWLED,With Flanges,CNC,cncf8,1,CNC Time,8,1,1.35,1.35
PWWLED,With Flanges,CNC,cncf12,1,CNC Time,12,1,1.35,1.35
PWWLED,With Flanges,CNC,cncf4,1,CNC Time,4,1,0.52,0.52
RAY3,With Flanges,CNC,cnca4,1,CNC Time,4,1,3.92,3.92
RAY3,With Flanges,CNC,cnca8,1,CNC Time,8,1,1.96,1.96
RAY3,With Flanges,CNC,cnca12,1,CNC Time,12,1,3.92,3.92
RAY3,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY3,With Flanges,CNC,cncb4,1,CNC Time,4,1,1.78,1.78
RAY3,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY3,With Flanges,CNC,cncb8,1,CNC Time,8,1,1.78,1.78
RAY3,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
RAY3,With Flanges,CNC,cncb12,1,CNC Time,12,1,1.78,1.78
