Product ID,Fixture,Work Center,Option,Length,ID,Task,Time (min)
DIALED,Grid LED,Assembly,ascrew6,22,1,Place & fix 2 deflectors,0.45
DIALED,Grid LED,Assembly,ascrew6,24,1,Place & fix 2 deflectors,0.45
CCWH,wall,sub-ass,ascrewr16,4,,unpack ballast cover,0.15
CCWH,wall,sub-ass,ascrewr16,8,,unpack ballast cover,0.3
CCWH,wall,sub-ass,ascrewr16,12,,unpack ballast cover,0.45
CCWL,wall,sub-ass,ascrewr16,4,,unpack ballast cover,0.15
CCWL,wall,sub-ass,ascrewr16,8,,unpack ballast cover,0.3
CCWL,wall,sub-ass,ascrewr16,12,,unpack ballast cover,0.45
TB2DILED,pendant,Assembly,ascrewr4,4,1,place wires,0.15
TB2DILED,pendant,Assembly,ascrewr4,4,2,4 screws/reflector,0.56
TB2DILED,pendant,Assembly,ascrewr4,8,1,place wires,0.5
TB2DILED,pendant,Assembly,ascrewr4,8,2,4 screws/reflector,1.126666667
TB2DILED,pendant,Assembly,ascrewr4,12,1,place wires,0.75
TB2DILED,pendant,Assembly,ascrewr4,12,2,4 screws/reflector,1.69
TB2DLED,pendant,Assembly,ascrewr4,4,1,place wires,0.15
TB2DLED,pendant,Assembly,ascrewr4,4,2,4 screws/reflector,0.56
TB2DLED,pendant,Assembly,ascrewr4,8,1,place wires,0.5
TB2DLED,pendant,Assembly,ascrewr4,8,2,4 screws/reflector,1.126666667
TB2DLED,pendant,Assembly,ascrewr4,12,1,place wires,0.75
TB2DLED,pendant,Assembly,ascrewr4,12,2,4 screws/reflector,1.69
TB2WDILED,pendant,Assembly,ascrewr4,4,1,place wires,0.15
TB2WDILED,pendant,Assembly,ascrewr4,4,2,4 screws/reflector,0.56
TB2WDILED,pendant,Assembly,ascrewr4,8,1,place wires,0.5
TB2WDILED,pendant,Assembly,ascrewr4,8,2,4 screws/reflector,1.126666667
TB2WDILED,pendant,Assembly,ascrewr4,12,1,place wires,0.75
TB2WDILED,pendant,Assembly,ascrewr4,12,2,4 screws/reflector,1.69
TB2WDLED,pendant,Assembly,ascrewr4,4,1,place wires,0.15
TB2WDLED,pendant,Assembly,ascrewr4,4,2,4 screws/reflector,0.56
TB2WDLED,pendant,Assembly,ascrewr4,8,1,place wires,0.5
TB2WDLED,pendant,Assembly,ascrewr4,8,2,4 screws/reflector,1.126666667
TB2WDLED,pendant,Assembly,ascrewr4,12,1,place wires,0.75
TB2WDLED,pendant,Assembly,ascrewr4,12,2,4 screws/reflector,1.69
SKFLED,Grid LED,Assembly,ascrew6,22,1,Place & fix 2 deflectors,0.45
SCDLAC,pendant,Assembly,ascrewr16,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCRLAC,recessed,Assembly,ascrewr16,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCSLAC,surface,Assembly,ascrewr16,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCWDI,wall,Assembly,ascrewr16,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCDLAC,pendant,Assembly,ascrewr16,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCRLAC,recessed,Assembly,ascrewr16,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCSLAC,surface,Assembly,ascrewr16,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCWDI,wall,Assembly,ascrewr16,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCDLAC,pendant,Assembly,ascrewr16,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCRLAC,recessed,Assembly,ascrewr16,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCSLAC,surface,Assembly,ascrewr16,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCWDI,wall,Assembly,ascrewr16,12,1,place reflector aligned with reflectors bracket & screw,3.96
B2SQDLED,pendant,Assembly,ascrewr1,4,1,place wires,0.15
B2SQDLED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.56
B2SQILED,pendant,Assembly,ascrewr1,4,1,place wires,0.15
B2SQILED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.56
B2SQSLED,surface,Assembly,ascrewr1,4,1,place wires,0.15
B2SQSLED,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.56
B2SQWDLED,wall,Assembly,ascrewr2,4,1,place wires,0.15
B2SQWDLED,wall,Assembly,ascrewr3,4,2,4 screws/reflector,0.56
B2SQWILED,wall,Assembly,ascrewr2,4,1,place wires,0.15
B2SQWILED,wall,Assembly,ascrewr3,4,2,4 screws/reflector,0.56
B2SQDLED,pendant,Assembly,ascrewr1,8,1,place wires,0.5
B2SQDLED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.13
B2SQILED,pendant,Assembly,ascrewr1,8,1,place wires,0.5
B2SQILED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.13
B2SQSLED,surface,Assembly,ascrewr1,8,1,place wires,0.5
B2SQSLED,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.13
B2SQWDLED,wall,Assembly,ascrewr2,8,1,place wires,0.5
B2SQWDLED,wall,Assembly,ascrewr3,8,2,4 screws/reflector,1.13
B2SQWILED,wall,Assembly,ascrewr2,8,1,place wires,0.5
B2SQWILED,wall,Assembly,ascrewr3,8,2,4 screws/reflector,1.13
B2SQDLED,pendant,Assembly,ascrewr1,12,1,place wires,0.75
B2SQDLED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B2SQILED,pendant,Assembly,ascrewr1,12,1,place wires,0.75
B2SQILED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B2SQSLED,surface,Assembly,ascrewr1,12,1,place wires,0.75
B2SQSLED,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B2SQWDLED,wall,Assembly,ascrewr2,12,1,place wires,0.75
B2SQWDLED,wall,Assembly,ascrewr3,12,2,4 screws/reflector,1.69
B2SQWILED,wall,Assembly,ascrewr2,12,1,place wires,0.75
B2SQWILED,wall,Assembly,ascrewr3,12,2,4 screws/reflector,1.69
SKPE,pendant,Assembly,ascrewr19,10003,1, place ballast cover & screw  ,0.83
SKPE,pendant,Assembly,ascrewr19,10005,1, place ballast cover & screw  ,0.83
SKPE,pendant,Assembly,ascrewr19,10008,1, place ballast cover & screw  ,0.83
SKPE,pendant,Assembly,ascrewr19,10013,1, place ballast cover & screw  ,0.83
SKPE,pendant,Assembly,ascrewr19,10018,1, place ballast cover & screw  ,1.24
SKPE,pendant,Assembly,ascrewr19,10023,1, place ballast cover & screw  ,1.24
SKPE,pendant,Assembly,ascrewr19,2,1, place ballast cover & screw  ,0.83
SKPE,pendant,Assembly,ascrewr19,3,1, place ballast cover & screw  ,1.24
SKPE,pendant,Assembly,ascrewr19,4,1, place ballast cover & screw  ,1.66
SKPE,pendant,Assembly,ascrewr19,8,1, place ballast cover & screw  ,3.332
SKPE,pendant,Assembly,ascrewr19,12,1, place ballast cover & screw  ,4.98
AULED,Grid LED,Assembly,ascrew6,14,1,Place & fix 2 deflectors,0.45
AULED,Grid LED,Assembly,ascrew6,22,1,Place & fix 2 deflectors,0.45
AULED,Grid LED,Assembly,ascrew6,24,1,Place & fix 2 deflectors,0.45
SCPLED,recessed,Assembly,asrewr15,4,1, place reflector aligned with reflectors bracket & screw ,1.32
SCPLED,recessed,Assembly,asrewr15,8,1, place reflector aligned with reflectors bracket & screw ,2.64
SCPLED,recessed,Assembly,asrewr15,12,1, place reflector aligned with reflectors bracket & screw ,3.96
B6PRLED,recessed,Assembly,asrewr1,4,1,place wires,0.15
B6PRLED,recessed,Assembly,asrewr2,4,2,4 screws/reflector,0.56
B6PRLED,recessed,Assembly,asrewr3,8,1,place wires,0.5
B6PRLED,recessed,Assembly,asrewr4,8,2,4 screws/reflector,1.13
B6PRLED,recessed,Assembly,asrewr5,12,1,place wires,0.75
B6PRLED,recessed,Assembly,asrewr6,12,2,4 screws/reflector,1.69
BBPRLED,recessed,Assembly,asrewr1,4,1,place wires,0.15
BBPRLED,recessed,Assembly,asrewr2,4,2,4 screws/reflector,0.56
BBPRLED,recessed,Assembly,asrewr3,8,1,place wires,0.5
BBPRLED,recessed,Assembly,asrewr4,8,2,4 screws/reflector,1.13
BBPRLED,recessed,Assembly,asrewr5,12,1,place wires,0.75
BBPRLED,recessed,Assembly,asrewr6,12,2,4 screws/reflector,1.69
BMPLED,recessed,Assembly,asrewr1,4,1,place wires,0.15
BMPLED,recessed,Assembly,asrewr2,4,2,4 screws/reflector,0.56
BMPLED,recessed,Assembly,asrewr3,8,1,place wires,0.5
BMPLED,recessed,Assembly,asrewr4,8,2,4 screws/reflector,1.13
BMPLED,recessed,Assembly,asrewr5,12,1,place wires,0.75
BMPLED,recessed,Assembly,asrewr6,12,2,4 screws/reflector,1.69
202LED,pendant,sub-assembly,asrewr17,4,1, clean sub cartridge ,0.3
202LED,pendant,Assembly,asrewr17,4,2, place sub-assy cartridge ,2
202LED,pendant,Assembly,asrewr17,4,3, fix it with 4 screws ,0.5
202LED,pendant,Assembly,asrewr17,4,4, place top bracket & screw ,0.5
202LED,pendant,sub-assembly,asrewr17,8,1, clean sub cartridge ,0.7
202LED,pendant,Assembly,asrewr17,8,2, place sub-assy cartridge ,4
202LED,pendant,Assembly,asrewr17,8,3, fix it with 4 screws ,1
202LED,pendant,Assembly,asrewr17,8,4, place top bracket & screw ,0.8
202LED,pendant,sub-assembly,asrewr17,12,1, clean sub cartridge ,1.1
202LED,pendant,Assembly,asrewr17,12,2, place sub-assy cartridge ,6
202LED,pendant,Assembly,asrewr17,12,3, fix it with 4 screws ,1.5
202LED,pendant,Assembly,asrewr17,12,4, place top bracket & screw ,1
202WLED,wall,sub-assembly,asrewr17,4,1,clean sub cartridge,0.3
202WLED,wall,Assembly,asrewr17,4,2,place sub-assy cartridge,2
202WLED,wall,Assembly,asrewr17,4,3,fix it with 4 screws,0.5
202WLED,wall,Assembly,asrewr17,4,4,place top bracket & screw,0.5
202WLED,wall,sub-assembly,asrewr17,8,1,clean sub cartridge,0.7
202WLED,wall,Assembly,asrewr17,8,2,place sub-assy cartridge,4
202WLED,wall,Assembly,asrewr17,8,3,fix it with 4 screws,1
202WLED,wall,Assembly,asrewr17,8,4,place top bracket & screw,0.8
202WLED,wall,sub-assembly,asrewr17,12,1,clean sub cartridge,1.1
202WLED,wall,Assembly,asrewr17,12,2,place sub-assy cartridge,6
202WLED,wall,Assembly,asrewr17,12,3,fix it with 4 screws,1.5
202WLED,wall,Assembly,asrewr17,12,4,place top bracket & screw,1
ARCLED,pendant,sub-assembly,asrewr17,4,1,clean sub cartridge,0.3
ARCLED,pendant,Assembly,asrewr17,4,2,place sub-assy cartridge,2
ARCLED,pendant,Assembly,asrewr17,4,3,fix it with 4 screws,0.5
ARCLED,pendant,Assembly,asrewr17,4,4,place top bracket & screw,0.5
ARCLED,pendant,sub-assembly,asrewr17,8,1,clean sub cartridge,0.7
ARCLED,pendant,Assembly,asrewr17,8,2,place sub-assy cartridge,4
ARCLED,pendant,Assembly,asrewr17,8,3,fix it with 4 screws,1
ARCLED,pendant,Assembly,asrewr17,8,4,place top bracket & screw,0.8
ARCLED,pendant,sub-assembly,asrewr17,12,1,clean sub cartridge,1.1
ARCLED,pendant,Assembly,asrewr17,12,2,place sub-assy cartridge,6
ARCLED,pendant,Assembly,asrewr17,12,3,fix it with 4 screws,1.5
ARCLED,pendant,Assembly,asrewr17,12,4,place top bracket & screw,1
ARCWLED,wall,sub-assembly,asrewr11,4,1,remove pill-off of deflector & fix outside,2.72
ARCWLED,wall,sub-assembly,asrewr11,4,2,remove pill-off film & cut deflector to fit on ballast side,4.68
ARCWLED,wall,Assembly,asrewr11,4,3,fix other side deflector,1.26
ARCWLED,wall,sub-assembly,asrewr11,8,1,remove pill-off of deflector & fix outside,5.44
ARCWLED,wall,sub-assembly,asrewr11,8,2,remove pill-off film & cut deflector to fit on ballast side,9.36
ARCWLED,wall,Assembly,asrewr11,8,3,fix other side deflector,2.52
ARCWLED,wall,sub-assembly,asrewr11,12,1,remove pill-off of deflector & fix outside,8.16
ARCWLED,wall,sub-assembly,asrewr11,12,1,remove pill-off film & cut deflector to fit on ballast side,14.04
ARCWLED,wall,Assembly,asrewr11,12,1,fix other side deflector,3.78
ARWLEDBT,wall,Assembly,asrewr9,4,1,place cover ballast & screwed (4),0.87
ARWLEDBT,wall,Assembly,asrewr9,8,1,place cover ballast & screwed (4),1.74
ARWLEDBT,wall,Assembly,asrewr9,12,1,place cover ballast & screwed (4),2.61
SCDLAC,recessed,Assembly,asrewr15,4,1, place reflector aligned with reflectors bracket & screw ,1.32
SCDLAC,recessed,Assembly,asrewr15,8,1, place reflector aligned with reflectors bracket & screw ,2.64
SCDLAC,recessed,Assembly,asrewr15,12,1, place reflector aligned with reflectors bracket & screw ,3.96
SCDIPAT,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCDIPAT,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCDIPAT,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCDPAT,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCDPAT,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCDPAT,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCRLAC,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCRLAC,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCRLAC,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCSLAC,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCSLAC,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCSLAC,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCSPAT,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCSPAT,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCSPAT,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCWDIPAT,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCWDIPAT,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCWDIPAT,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCWDPAT,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCWDPAT,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCWDPAT,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
WBDLED,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
WBDLED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
WBDLED,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
WBDLED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
WBDLED,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
WBDLED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
WBDWLED,wall,Assembly,ascrewr1,4,1,Place wires,0.15
WBDWLED,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
WBDWLED,wall,Assembly,ascrewr1,8,1,Place wires,0.5
WBDWLED,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
WBDWLED,wall,Assembly,ascrewr1,12,1,Place wires,0.75
WBDWLED,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
WBILED,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
WBILED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
WBILED,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
WBILED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
WBILED,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
WBILED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
WBIWLED,wall,Assembly,ascrewr1,4,1,Place wires,0.15
WBIWLED,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
WBIWLED,wall,Assembly,ascrewr1,8,1,Place wires,0.5
WBIWLED,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
WBIWLED,wall,Assembly,ascrewr1,12,1,Place wires,0.75
WBIWLED,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
WBRVLED,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
WBRVLED,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
WBRVLED,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
WBRVLED,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
WBRVLED,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
WBRVLED,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
B6DILED,pendant,Assembly,asrewr1,4,1,place wires,0.15
B6DILED,pendant,Assembly,asrewr2,4,2,4 screws/reflector,0.56
B6DILED,pendant,Assembly,asrewr3,8,1,place wires,0.5
B6DILED,pendant,Assembly,asrewr4,8,2,4 screws/reflector,1.126666667
B6DILED,pendant,Assembly,asrewr5,12,1,place wires,0.75
B6DILED,pendant,Assembly,asrewr6,12,2,4 screws/reflector,1.69
B6WILED,wall,Assembly,asrewr1,4,1,place wires,0.15
B6WILED,wall,Assembly,asrewr2,4,2,4 screws/reflector,0.56
B6WILED,wall,Assembly,asrewr3,8,1,place wires,0.5
B6WILED,wall,Assembly,asrewr4,8,2,4 screws/reflector,1.126666667
B6WILED,wall,Assembly,asrewr5,12,1,place wires,0.75
B6WILED,wall,Assembly,asrewr6,12,2,4 screws/reflector,1.69
BMWLED,wall,Assembly,asrewr1,4,1,place wires,0.15
BMWLED,wall,Assembly,asrewr2,4,2,4 screws/reflector,0.56
BMWLED,wall,Assembly,asrewr3,8,1,place wires,0.5
BMWLED,wall,Assembly,asrewr4,8,2,4 screws/reflector,1.126666667
BMWLED,wall,Assembly,asrewr5,12,1,place wires,0.75
BMWLED,wall,Assembly,asrewr6,12,2,4 screws/reflector,1.69
CUBLED,pendant,sub-assembly,asrewr17,4,1,clean sub cartridge,0.3
CUBLED,pendant,Assembly,asrewr17,4,2,place sub-assy cartridge,2
CUBLED,pendant,Assembly,asrewr17,4,3,fix it with 4 screws,0.5
CUBLED,pendant,Assembly,asrewr17,4,4,place top bracket & screw,0.5
CUBLED,pendant,sub-assembly,asrewr17,8,1,clean sub cartridge,0.7
CUBLED,pendant,Assembly,asrewr17,8,2,place sub-assy cartridge,4
CUBLED,pendant,Assembly,asrewr17,8,3,fix it with 4 screws,1
CUBLED,pendant,Assembly,asrewr17,8,4,place top bracket & screw,0.8
CUBLED,pendant,sub-assembly,asrewr17,12,1,clean sub cartridge,1.1
CUBLED,pendant,Assembly,asrewr17,12,2,place sub-assy cartridge,6
CUBLED,pendant,Assembly,asrewr17,12,3,fix it with 4 screws,1.5
CUBLED,pendant,Assembly,asrewr17,12,4,place top bracket & screw,1
CUBWLED,pendant,sub-assembly,asrewr17,4,1,clean sub cartridge,0.3
CUBWLED,pendant,Assembly,asrewr17,4,2,place sub-assy cartridge,2
CUBWLED,pendant,Assembly,asrewr17,4,3,fix it with 4 screws,0.5
CUBWLED,pendant,Assembly,asrewr17,4,4,place top bracket & screw,0.5
CUBWLED,pendant,sub-assembly,asrewr17,8,1,clean sub cartridge,0.7
CUBWLED,pendant,Assembly,asrewr17,8,2,place sub-assy cartridge,4
CUBWLED,pendant,Assembly,asrewr17,8,3,fix it with 4 screws,1
CUBWLED,pendant,Assembly,asrewr17,8,4,place top bracket & screw,0.8
CUBWLED,pendant,sub-assembly,asrewr17,12,1,clean sub cartridge,1.1
CUBWLED,pendant,Assembly,asrewr17,12,2,place sub-assy cartridge,6
CUBWLED,pendant,Assembly,asrewr17,12,3,fix it with 4 screws,1.5
CUBWLED,pendant,Assembly,asrewr17,12,4,place top bracket & screw,1
LTLED,pendant,sub-assembly,asrewr17,4,1,clean sub cartridge,0.3
LTLED,pendant,Assembly,asrewr17,4,2,place sub-assy cartridge,2
LTLED,pendant,Assembly,asrewr17,4,3,fix it with 4 screws,0.5
LTLED,pendant,Assembly,asrewr17,4,4,place top bracket & screw,0.5
LTLED,pendant,sub-assembly,asrewr17,8,1,clean sub cartridge,0.7
LTLED,pendant,Assembly,asrewr17,8,2,place sub-assy cartridge,4
LTLED,pendant,Assembly,asrewr17,8,3,fix it with 4 screws,1
LTLED,pendant,Assembly,asrewr17,8,4,place top bracket & screw,0.8
LTLED,pendant,sub-assembly,asrewr17,12,1,clean sub cartridge,1.1
LTLED,pendant,Assembly,asrewr17,12,2,place sub-assy cartridge,6
LTLED,pendant,Assembly,asrewr17,12,3,fix it with 4 screws,1.5
LTLED,pendant,Assembly,asrewr17,12,4,place top bracket & screw,1
LTWLED,pendant,sub-assembly,asrewr17,4,1,clean sub cartridge,0.3
LTWLED,pendant,Assembly,asrewr17,4,2,place sub-assy cartridge,2
LTWLED,pendant,Assembly,asrewr17,4,3,fix it with 4 screws,0.5
LTWLED,pendant,Assembly,asrewr17,4,4,place top bracket & screw,0.5
LTWLED,pendant,sub-assembly,asrewr17,8,1,clean sub cartridge,0.7
LTWLED,pendant,Assembly,asrewr17,8,2,place sub-assy cartridge,4
LTWLED,pendant,Assembly,asrewr17,8,3,fix it with 4 screws,1
LTWLED,pendant,Assembly,asrewr17,8,4,place top bracket & screw,0.8
LTWLED,pendant,sub-assembly,asrewr17,12,1,clean sub cartridge,1.1
LTWLED,pendant,Assembly,asrewr17,12,2,place sub-assy cartridge,6
LTWLED,pendant,Assembly,asrewr17,12,3,fix it with 4 screws,1.5
LTWLED,pendant,Assembly,asrewr17,12,4,place top bracket & screw,1
SCRLAC,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCRLAC,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCRLAC,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
Tek6,recessed,Assembly,ascrewr1,4,1,place wires,0.15
Tek6,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.56
Tek12,recessed,Assembly,ascrewr1,4,1,place wires,0.15
Tek12,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.56
Tek12led,recessed,Assembly,ascrewr1,4,1,place wires,0.15
Tek12led,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.56
Tek6led,recessed,Assembly,ascrewr1,4,1,place wires,0.15
Tek6led,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.56
Tek6,recessed,Assembly,ascrewr1,8,1,place wires,0.5
Tek6,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.13
Tek12,recessed,Assembly,ascrewr1,8,1,place wires,0.5
Tek12,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.13
Tek12led,recessed,Assembly,ascrewr1,8,1,place wires,0.5
Tek12led,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.13
Tek6led,recessed,Assembly,ascrewr1,8,1,place wires,0.5
Tek6led,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.13
Tek6,recessed,Assembly,ascrewr1,12,1,place wires,0.75
Tek6,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
Tek12,recessed,Assembly,ascrewr1,12,1,place wires,0.75
Tek12,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
Tek12led,recessed,Assembly,ascrewr1,12,1,place wires,0.75
Tek12led,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
Tek6led,recessed,Assembly,ascrewr1,12,1,place wires,0.75
Tek6led,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
SK,recessed,Assembly,ascrewr5,4,1, place small cartridge in housing ,0.72
SK,recessed,Assembly,ascrewr5,4,2, screw small cartridge in housing with 3 screws ,0
SK,recessed,Assembly,ascrewr5,4,3, place long cartridge on bottom of housing ,0
SK,recessed,Assembly,ascrewr5,4,4, screw long cartridge in housing with 4 screws ,0.58
SK,recessed,Assembly,ascrewr5,8,1, place small cartridge in housing ,1.44
SK,recessed,Assembly,ascrewr5,8,2, screw small cartridge in housing with 3 screws ,0
SK,recessed,Assembly,ascrewr5,8,3, place long cartridge on bottom of housing ,0
SK,recessed,Assembly,ascrewr5,8,4, screw long cartridge in housing with 4 screws ,1.16
SCI,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCI,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCI,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
SCAC,recessed,Assembly,asrewr15,4,1,place reflector aligned with reflectors bracket & screw,1.32
SCAC,recessed,Assembly,asrewr15,8,1,place reflector aligned with reflectors bracket & screw,2.64
SCAC,recessed,Assembly,asrewr15,12,1,place reflector aligned with reflectors bracket & screw,3.96
